# XviD 2pass stat file (core version 1.4.-127)
# Please do not modify this file

p 2 16 3974 4170 35151 6265
p 2 0 2274 5886 5395 3373
p 2 0 2084 6076 3976 3028
p 2 18 4114 4028 47374 7231
p 2 0 2372 5788 5453 3491
p 2 0 1716 6444 3388 2717
p 2 2 2272 5886 5716 3271
p 2 0 2241 5919 4515 3174
p 2 0 2046 6114 4148 2991
p 2 0 1253 6907 3688 2303
p 2 0 985 7175 2289 1966
p 2 0 552 7608 1709 1585
p 2 1 475 7684 2369 1586
p 2 0 478 7682 1715 1538
p 2 0 417 7743 1637 1476
p 2 12 293 7855 3026 1455
p 2 0 531 7629 1805 1568
p 2 0 1137 7023 3126 2169
p 2 0 659 7501 3002 1748
p 2 0 377 7783 1596 1447
p 2 0 259 7901 1422 1337
p 2 1 414 7745 2344 1539
p 2 0 439 7721 1781 1523
p 2 0 332 7828 1524 1397
p 2 0 625 7535 1988 1656
p 2 0 1259 6901 3485 2292
p 2 0 649 7511 1929 1684
p 2 0 241 7919 1425 1334
p 2 0 175 7985 1315 1261
p 2 0 96 8064 1237 1192
p 2 0 68 8092 1208 1166
p 2 0 37 8123 1155 1139
p 2 0 115 8045 1278 1209
p 2 43 3564 4553 49629 6916
p 2 0 2053 6107 4981 3086
p 2 0 1334 6826 2909 2340
p 2 9 3659 4492 36700 6021
p 2 0 2226 5934 5249 3299
p 2 0 1356 6804 2946 2351
p 2 27 3653 4480 43308 6329
p 2 0 2225 5935 5288 3325
p 2 0 1474 6686 3280 2483
p 2 0 1532 6628 4692 2573
p 2 0 915 7245 2418 1968
p 2 0 700 7460 2085 1742
p 2 0 588 7572 3428 1707
p 2 0 425 7735 1800 1506
p 2 0 412 7748 1680 1470
p 2 0 526 7634 1955 1583
p 2 0 1329 6831 3580 2355
p 2 0 643 7517 2093 1708
p 2 0 542 7618 2977 1645
p 2 0 479 7681 1803 1554
p 2 0 381 7779 1657 1465
p 2 3 1618 6539 4739 2691
p 2 0 1107 7053 2757 2159
p 2 0 870 7290 2404 1901
p 2 0 888 7272 2570 1938
p 2 0 1051 7109 2951 2095
p 2 0 471 7689 1734 1535
p 2 0 212 7948 1373 1301
p 2 0 145 8015 1324 1242
p 2 0 84 8076 1222 1184
p 2 10 357 7793 3276 1531
p 2 0 652 7508 2261 1722
p 2 0 399 7761 1608 1464
p 2 2 376 7782 2427 1508
p 2 0 197 7963 1351 1281
p 2 0 147 8013 1318 1239
p 2 19 255 7886 3387 1474
p 2 0 581 7579 2110 1649
p 2 0 300 7860 1464 1367
p 2 9 219 7932 2266 1411
p 2 0 216 7944 1367 1291
p 2 0 79 8081 1207 1176
p 2 9 149 8002 2963 1333
p 2 0 347 7813 1728 1435
p 2 0 259 7901 1444 1340
p 2 2 199 7959 2139 1345
p 2 0 181 7979 1308 1258
p 2 0 52 8108 1175 1155
p 2 19 151 7990 3184 1374
p 2 0 121 8039 1252 1216
p 2 0 61 8099 1192 1163
p 2 0 256 7904 2742 1401
p 2 0 123 8037 1293 1223
i 2 8160 0 0 272224 36557
p 2 242 3038 4880 88171 7370
p 2 0 2395 5765 5557 3550
p 2 0 1076 7084 2678 2119
p 2 363 1911 5886 90450 6818
p 2 0 1081 7079 3772 2208
p 2 0 749 7411 2324 1816
p 2 340 1381 6439 86137 6126
p 2 0 1023 7137 3779 2159
p 2 0 735 7425 2497 1795
p 2 322 1738 6100 77067 6150
p 2 0 1092 7068 3859 2222
p 2 0 533 7627 1978 1605
p 2 0 329 7831 1576 1409
p 2 0 263 7897 1482 1351
p 2 0 185 7975 1371 1276
p 2 293 2453 5414 76700 6485
p 2 0 1547 6613 4592 2648
p 2 0 775 7385 2218 1813
p 2 367 1320 6473 78269 5902
p 2 0 1138 7022 3856 2251
p 2 0 855 7305 2666 1899
p 2 327 1758 6075 81087 6189
p 2 0 1105 7055 3882 2244
p 2 0 515 7645 1957 1587
p 2 309 1420 6431 76587 5706
p 2 0 1002 7158 3771 2137
p 2 0 602 7558 2206 1676
p 2 12 1462 6686 18043 2968
p 2 0 710 7450 2565 1794
p 2 0 575 7585 2105 1638
p 2 6 1226 6928 21303 2822
p 2 0 1792 6368 5280 2855
p 2 0 800 7360 2597 1861
p 2 1 624 7535 6403 1828
p 2 0 457 7703 2042 1542
p 2 0 563 7597 2178 1621
p 2 0 454 7706 6528 1678
p 2 0 708 7452 2625 1774
p 2 0 1658 6502 4903 2715
p 2 0 560 7600 2305 1643
p 2 0 369 7791 1738 1448
p 2 0 309 7851 1684 1395
p 2 0 261 7899 1861 1348
p 2 0 467 7693 2062 1537
p 2 0 335 7825 1733 1408
p 2 0 242 7918 1844 1328
p 2 0 567 7593 2275 1632
p 2 0 1256 6904 3919 2308
p 2 0 570 7590 2322 1637
p 2 0 377 7783 1729 1446
p 2 0 222 7938 1492 1309
p 2 1 399 7760 2047 1487
p 2 0 243 7917 1551 1328
p 2 0 184 7976 1443 1276
p 2 0 558 7602 2430 1617
p 2 0 839 7321 2821 1895
p 2 0 389 7771 1767 1464
p 2 0 303 7857 1738 1380
p 2 0 215 7945 1459 1296
p 2 0 308 7852 1698 1385
p 2 0 321 7839 2020 1396
p 2 0 219 7941 1498 1303
p 2 0 447 7713 1934 1515
p 2 0 2631 5529 6929 3660
p 2 0 1111 7049 3062 2155
p 2 0 592 7568 2037 1651
p 2 0 618 7542 2465 1685
p 2 0 710 7450 2356 1749
p 2 0 837 7323 2744 1891
p 2 0 394 7766 2142 1485
p 2 0 292 7868 1598 1374
p 2 0 223 7937 1468 1308
p 2 0 299 7861 1865 1382
p 2 0 291 7869 1616 1373
p 2 0 213 7947 1447 1299
p 2 1 436 7723 2046 1516
p 2 0 662 7498 2384 1722
p 2 0 310 7850 1661 1400
p 2 0 215 7945 1859 1308
p 2 0 169 7991 1375 1257
p 2 0 184 7976 1422 1273
p 2 0 179 7981 1630 1272
p 2 0 125 8035 1329 1223
p 2 0 230 7930 1493 1316
p 2 1 613 7546 2464 1692
p 2 0 307 7853 1567 1371
p 2 0 191 7969 1430 1289
p 2 0 250 7910 1863 1331
p 2 0 448 7712 1945 1523
p 2 0 232 7928 1437 1311
p 2 0 161 7999 1566 1253
p 2 0 135 8025 1304 1227
p 2 0 69 8091 1215 1171
p 2 1 75 8084 1370 1184
p 2 0 64 8096 1201 1165
p 2 0 53 8107 1186 1156
p 2 0 71 8089 1214 1171
p 2 0 286 7874 1670 1374
p 2 0 111 8049 1280 1207
i 2 8160 0 0 137792 31434
p 2 0 3607 4553 5451 4487
p 2 0 3035 5125 4361 3874
p 2 0 1530 6630 2798 2506
p 2 0 1663 6497 2853 2587
p 2 0 929 7231 2146 1917
p 2 0 999 7161 2111 1962
p 2 0 368 7792 1482 1427
p 2 0 563 7597 1618 1565
p 2 4 1192 6964 24389 2970
p 2 0 5725 2435 17811 7063
p 2 0 6448 1712 18675 7811
p 2 1 6883 1276 35485 8869
p 2 0 6740 1420 26352 8991
p 2 0 7089 1071 24042 8592
p 2 2 6953 1205 34921 9180
p 2 0 7088 1072 26333 8592
p 2 0 6978 1182 22278 8519
p 2 1 7126 1033 37089 9388
p 2 0 7050 1110 22652 8487
p 2 2 7101 1057 27163 8496
p 2 0 7028 1132 18253 7896
p 2 0 6850 1310 28660 8673
p 2 0 6680 1480 19919 7990
p 2 5 5702 2453 21645 7174
p 2 0 3600 4560 6724 4499
p 2 0 2412 5748 4139 3319
p 2 1 1335 6824 3872 2386
p 2 0 1712 6448 3360 2680
p 2 0 1180 6980 2509 2183
p 2 0 1577 6583 3937 2584
p 2 0 1795 6365 3932 2766
p 2 0 1273 6887 2614 2227
p 2 2 733 7425 2546 1817
p 2 0 562 7598 1759 1604
p 2 0 554 7606 1859 1606
p 2 9 658 7493 3018 1754
p 2 0 460 7700 1717 1529
p 2 0 828 7332 2217 1844
p 2 3 1094 7063 3449 2181
p 2 0 719 7441 2048 1769
p 2 0 529 7631 1807 1583
p 2 5 599 7556 2729 1694
p 2 0 931 7229 2542 1955
p 2 0 712 7448 1944 1719
p 2 2 465 7693 2201 1576
p 2 0 389 7771 1579 1459
p 2 0 534 7626 1736 1564
p 2 5 335 7820 2324 1465
p 2 0 355 7805 1592 1430
p 2 0 799 7361 2319 1826
p 2 1 515 7644 2824 1608
p 2 0 350 7810 1544 1417
p 2 0 338 7822 1533 1412
p 2 0 396 7764 2261 1486
p 2 0 275 7885 1502 1363
p 2 0 471 7689 1727 1524
p 2 2 277 7881 1988 1412
p 2 0 299 7861 1477 1374
p 2 0 319 7841 1495 1386
p 2 0 2930 5230 7200 3999
p 2 0 1448 6712 2973 2418
p 2 0 834 7326 2024 1838
p 2 0 445 7715 1627 1505
p 2 0 342 7818 1529 1415
p 2 0 344 7816 1511 1395
i 2 8160 0 0 224805 33100
p 2 0 4307 3853 7070 5504
p 2 0 3724 4436 5550 4756
p 2 0 2180 5980 3963 3232
p 2 0 2213 5947 3860 3213
p 2 0 1360 6800 2763 2399
p 2 1 2070 6089 9534 3160
p 2 0 2038 6122 4059 3036
p 2 0 1258 6902 2718 2303
p 2 10 872 7278 8659 2138
p 2 0 910 7250 2503 1970
p 2 0 786 7374 2088 1840
p 2 5 1378 6777 9003 2568
p 2 0 1709 6451 3948 2765
p 2 0 986 7174 2517 2066
p 2 0 812 7348 6714 1968
p 2 0 851 7309 2510 1924
p 2 0 691 7469 2040 1758
p 2 1 1167 6992 6144 2259
p 2 0 1549 6611 3613 2566
p 2 0 882 7278 2311 1937
p 2 0 705 7455 6923 1883
p 2 0 717 7443 2323 1789
p 2 0 615 7545 1989 1689
p 2 10 1165 6985 8771 2394
p 2 0 1446 6714 3396 2469
p 2 0 747 7413 2170 1819
p 2 2 704 7454 7472 1910
p 2 0 579 7581 2033 1664
p 2 0 645 7515 2112 1712
p 2 0 549 7611 3719 1656
p 2 0 593 7567 1970 1657
p 2 0 917 7243 2506 1957
p 2 0 1168 6992 4064 2219
p 2 0 769 7391 2283 1827
p 2 0 637 7523 2015 1694
p 2 0 563 7597 2610 1641
p 2 0 427 7733 1711 1497
p 2 0 418 7742 1701 1495
p 2 1 560 7599 7245 1765
p 2 0 516 7644 1955 1598
p 2 0 765 7395 2315 1825
p 2 8 3357 4795 14267 4656
p 2 0 1989 6171 4055 3031
p 2 0 1293 6867 2788 2324
p 2 8 1235 6917 11262 2564
p 2 0 1278 6882 3266 2342
p 2 0 1263 6897 2923 2300
p 2 56 1044 7060 14661 2723
p 2 0 662 7498 2209 1757
p 2 0 635 7525 2037 1703
p 2 53 722 7385 13822 2382
p 2 0 1220 6940 3077 2261
p 2 0 1170 6990 2846 2211
p 2 25 946 7189 12681 2396
p 2 0 615 7545 2168 1708
p 2 0 567 7593 1977 1655
p 2 10 710 7440 11135 2078
p 2 0 936 7224 2788 2013
p 2 0 912 7248 2503 1979
p 2 45 781 7334 15233 2388
p 2 0 556 7604 2194 1660
p 2 0 478 7682 1875 1568
p 2 23 695 7442 13627 2170
p 2 0 845 7315 2604 1919
p 2 0 811 7349 2363 1882
p 2 13 661 7486 13306 2096
p 2 0 470 7690 2020 1568
p 2 0 414 7746 1791 1503
p 2 24 548 7588 12177 2023
p 2 0 775 7385 2505 1846
p 2 0 822 7338 2399 1877
p 2 50 579 7531 8893 2113
p 2 0 447 7713 1843 1538
p 2 0 402 7758 1782 1494
p 2 61 514 7585 7697 2064
p 2 0 698 7462 2306 1777
p 2 0 891 7269 2500 1950
p 2 19 619 7522 7356 1993
p 2 0 485 7675 1896 1568
p 2 0 353 7807 1610 1437
p 2 5 538 7617 5628 1778
p 2 0 375 7785 1807 1479
p 2 0 555 7605 2027 1630
p 2 36 804 7320 7397 2248
p 2 0 647 7513 2097 1730
p 2 0 383 7777 1651 1470
p 2 24 565 7571 6272 1912
p 2 0 433 7727 1834 1539
p 2 0 568 7592 2029 1640
p 2 10 2679 5471 10478 3949
p 2 0 1725 6435 3645 2788
p 2 0 1020 7140 2451 2073
p 2 4 1134 7022 8663 2379
p 2 0 1129 7031 2959 2186
p 2 0 1296 6864 2893 2332
p 2 16 984 7160 10784 2405
p 2 0 686 7474 2293 1782
p 2 0 522 7638 1890 1614
p 2 14 763 7383 10386 2222
p 2 0 965 7195 2786 2046
p 2 0 943 7217 2495 2007
p 2 28 810 7322 11970 2367
p 2 0 533 7627 2163 1661
p 2 0 472 7688 1838 1557
p 2 11 756 7393 10121 2169
p 2 0 810 7350 2603 1901
p 2 0 781 7379 2370 1870
p 2 11 774 7375 9237 2201
p 2 0 532 7628 2126 1646
p 2 0 435 7725 1799 1526
p 2 8 623 7529 8795 1976
p 2 0 753 7407 2455 1836
p 2 0 829 7331 2373 1893
p 2 10 569 7581 8433 1959
p 2 0 411 7749 1883 1517
p 2 0 369 7791 1689 1459
p 2 26 561 7573 8728 2007
p 2 0 755 7405 2415 1831
p 2 0 710 7450 2203 1774
p 2 15 616 7529 8986 2032
p 2 0 458 7702 1959 1558
p 2 0 329 7831 1696 1436
p 2 28 550 7582 10921 2054
p 2 0 648 7512 2342 1746
p 2 0 594 7566 2103 1682
p 2 18 550 7592 10216 1995
p 2 0 442 7718 2017 1555
p 2 0 358 7802 1695 1458
p 2 16 468 7676 8339 1826
p 2 0 394 7766 1941 1504
p 2 0 469 7691 1927 1565
p 2 6 649 7505 8295 1995
p 2 0 572 7588 2118 1664
p 2 0 379 7781 1689 1469
p 2 14 487 7659 8266 1885
p 2 0 380 7780 1906 1492
p 2 0 458 7702 1899 1552
p 2 19 2367 5774 10897 3690
p 2 0 1531 6629 3361 2584
p 2 0 935 7225 2284 1976
p 2 30 1023 7107 10377 2506
p 2 0 1094 7066 2871 2146
p 2 0 1148 7012 2821 2202
p 2 8 935 7217 8733 2262
p 2 0 555 7605 2006 1642
p 2 0 496 7664 1842 1584
p 2 7 715 7438 8575 2054
p 2 0 889 7271 2596 1953
p 2 0 983 7177 2521 2018
p 2 13 657 7490 8207 2016
p 2 0 591 7569 2036 1667
p 2 0 467 7693 1791 1548
p 2 8 723 7429 8771 2061
p 2 0 718 7442 2393 1805
p 2 0 571 7589 1920 1651
p 2 16 519 7625 8617 1901
p 2 0 519 7641 2014 1613
p 2 0 357 7803 1702 1461
p 2 30 602 7528 9456 2077
p 2 0 615 7545 2222 1715
p 2 0 483 7677 1813 1569
p 2 9 433 7718 8099 1790
p 2 0 334 7826 1740 1439
p 2 0 293 7867 1571 1394
p 2 2 443 7715 7479 1736
p 2 0 335 7825 1766 1446
p 2 0 364 7796 1683 1468
i 2 8160 0 0 266976 33277
p 2 0 7791 369 58257 10358
p 2 0 7913 247 63195 10246
p 2 0 7897 263 59149 10546
p 2 0 7916 244 64028 10681
p 2 1 7994 165 62888 10830
p 2 0 7951 209 66396 10920
p 2 2 7996 162 77302 10635
p 2 3 7966 191 66974 10697
p 2 0 7958 202 64793 10954
p 2 1 7981 178 66366 10963
p 2 4 7973 183 63046 10977
p 2 0 7942 218 63776 11051
p 2 0 8025 135 63580 11066
p 2 0 7940 220 77444 10738
p 2 2 7970 188 66060 11003
p 2 1 7888 271 66178 11065
p 2 0 7978 182 62367 11070
p 2 0 8063 97 72932 11543
p 2 0 8095 65 60467 11031
p 2 2 8033 125 67524 11354
p 2 0 8107 53 71005 10723
p 2 9 7947 204 64429 10949
p 2 5 8081 74 65860 11242
p 2 3 7895 262 67557 11154
p 2 2 8103 55 66187 11174
p 2 1 7993 166 63625 11145
p 2 0 8104 56 62834 11218
p 2 1 7965 194 72810 11216
p 2 7 8117 36 72105 11332
p 2 0 8002 158 67645 11258
p 2 1 8115 44 63916 11307
p 2 0 8007 153 68869 11268
p 2 1 8086 73 60501 11013
p 2 3 8047 110 66586 11313
p 2 1 8086 73 67956 11147
p 2 1 8012 147 72300 10879
p 2 1 8084 75 65005 11294
p 2 2 8005 153 66551 11287
i 2 8160 0 0 111922 27513
p 2 3 6783 1374 20000 8866
p 2 2 6819 1339 19153 8824
p 2 170 7684 306 60553 11585
p 2 3 7187 970 20485 9414
p 2 1 6829 1330 17631 8856
p 2 140 7656 364 64449 11698
p 2 1 7233 926 20070 9393
p 2 3 6630 1527 19020 8913
p 2 43 7790 327 61118 11612
p 2 0 7177 983 20875 9615
p 2 3 6840 1317 19660 9257
p 2 48 7633 479 59578 11511
p 2 7 7113 1040 24815 9901
p 2 3 6714 1443 21817 9318
p 2 136 7636 388 64017 12020
p 2 0 7196 964 25162 9905
p 2 1 6840 1319 22129 9347
p 2 136 7438 586 66616 11842
p 2 1 7173 986 23733 9808
p 2 3 6596 1561 22221 9145
p 2 44 7565 551 65404 11545
p 2 3 6987 1170 24051 9722
p 2 3 6652 1505 22093 9217
p 2 46 7478 636 67478 11375
p 2 4 6868 1288 20333 9290
p 2 0 6391 1769 17781 8535
p 2 45 7621 494 61383 11593
p 2 2 6959 1199 20997 9473
p 2 0 6347 1813 17632 8503
p 2 50 7356 754 59124 11193
p 2 5 6792 1363 20668 9223
p 2 2 6298 1860 19973 8679
p 2 140 7416 604 61916 11598
p 2 4 6875 1281 23204 9449
p 2 15 6524 1621 22346 9132
p 2 167 7140 853 62539 11707
p 2 4 6956 1200 22794 9540
p 2 0 6434 1726 21614 8926
p 2 38 7417 705 60643 11339
p 2 15 6924 1221 23065 9463
p 2 10 6507 1643 21680 8955
p 2 73 7357 730 64489 11446
p 2 18 6873 1269 21305 9317
p 2 5 6481 1674 18902 8729
p 2 72 7431 657 59182 11270
p 2 10 6958 1192 22288 9437
p 2 6 6622 1532 20968 8830
p 2 83 7471 606 60235 11373
p 2 5 6904 1251 20521 9231
p 2 1 6441 1718 17851 8576
p 2 138 7394 628 59372 11298
p 2 2 6976 1182 20323 9321
p 2 1 6467 1692 17065 8526
p 2 145 7228 787 58777 11358
p 2 1 7000 1159 18496 9191
p 2 1 6522 1637 17215 8712
p 2 29 7474 657 57414 10875
p 2 2 6886 1272 17972 9011
p 2 0 6600 1560 17583 8781
p 2 25 7464 671 59793 10950
p 2 3 7003 1154 19667 9256
p 2 0 6565 1595 18225 8741
p 2 39 7533 588 65231 11408
p 2 8 6876 1276 21741 9378
p 2 3 6558 1599 20055 8918
p 2 69 7285 806 68839 11531
p 2 2 7077 1081 21649 9447
p 2 4 6414 1742 20079 8776
p 2 182 7340 638 71562 11835
p 2 1 6846 1313 22915 9347
p 2 1 6613 1546 20865 9026
p 2 196 7296 668 69198 11868
p 2 1 6776 1383 21849 9239
p 2 2 6446 1712 20930 8877
p 2 56 7507 597 63976 11611
p 2 2 7015 1143 22451 9537
p 2 0 6484 1676 20198 8841
p 2 91 7324 745 65581 11518
p 2 5 6790 1365 21514 8970
p 2 5 6409 1746 20286 8963
p 2 70 7499 591 63087 11731
p 2 41 6890 1229 22856 9768
p 2 3 6582 1575 21769 9260
p 2 52 7506 602 61244 11699
p 2 4 7175 981 24820 10000
p 2 2 6552 1606 23659 9327
p 2 172 7399 589 69868 12433
p 2 5 7053 1102 25301 10058
p 2 1 6822 1337 24493 9693
p 2 178 7416 566 73760 12612
p 2 12 7053 1095 25890 10043
p 2 3 6684 1473 23385 9417
p 2 55 7518 587 68901 11743
p 2 2 7097 1061 24903 9920
p 2 1 6734 1425 23356 9417
p 2 59 7426 675 69554 11654
p 2 1 7060 1099 25073 9825
p 2 2 6601 1557 24055 9415
p 2 36 7597 527 64584 11926
p 2 0 6974 1186 25072 9839
p 2 1 6666 1493 23300 9481
p 2 69 7514 577 61051 11710
p 2 0 7071 1089 23448 9819
p 2 0 6632 1528 22466 9300
p 2 141 7412 607 63660 11851
p 2 1 6960 1199 23575 9729
p 2 3 6692 1465 23489 9457
p 2 175 7390 595 62909 11924
p 2 4 7096 1060 24229 9769
p 2 3 6592 1565 23213 9216
p 2 48 7498 614 61897 11687
p 2 22 7004 1134 26775 9996
p 2 14 6726 1420 25237 9551
p 2 73 7554 533 67234 11853
p 2 3 7091 1066 25732 9785
p 2 22 6677 1461 22399 9359
p 2 59 7529 572 62206 11761
p 2 3 7130 1027 23726 9907
p 2 7 6752 1401 24151 9441
p 2 87 7499 574 63934 11845
p 2 5 7077 1078 24792 9946
p 2 4 6773 1383 20865 9244
p 2 138 7605 417 65292 12206
p 2 12 7217 931 23704 9889
p 2 5 6717 1438 20560 9112
p 2 153 7533 474 61376 11936
p 2 18 7061 1081 21980 9677
p 2 1 6853 1306 20190 9162
p 2 35 7577 548 58870 11154
p 2 1 7219 940 22176 9734
p 2 0 6784 1376 20714 9126
p 2 32 7663 465 59703 11290
p 2 2 7134 1024 21649 9569
p 2 6 6722 1432 20428 9069
p 2 19 7697 444 57427 11294
p 2 1 7190 969 21318 9682
p 2 0 6740 1420 19520 9115
p 2 39 7723 398 59582 11526
p 2 0 7221 939 20759 9551
p 2 0 6832 1328 19261 9053
p 2 157 7613 390 61858 11974
p 2 0 7225 935 22558 9719
p 2 1 6835 1324 21513 9345
p 2 174 7582 404 62912 12132
p 2 3 7219 938 23287 9834
p 2 6 6878 1276 22040 9374
p 2 62 7754 344 62293 11770
p 2 1 7259 900 24417 9841
p 2 1 6861 1298 22576 9335
p 2 65 7765 330 63198 11754
p 2 4 7285 871 23182 9805
p 2 4 6782 1374 21042 9093
p 2 53 7806 301 60878 11777
p 2 68 7184 908 24969 10064
p 2 2 6942 1216 21860 9349
p 2 51 7753 356 58193 11513
p 2 26 7327 807 22465 9764
p 2 66 6745 1349 21369 9248
p 2 136 7800 224 64702 12163
p 2 2 7241 917 23411 9711
p 2 6 6990 1164 22217 9396
p 2 206 7578 376 71972 12285
p 2 1 7318 841 22893 9687
p 2 26 6742 1392 22562 9102
p 2 133 7782 245 72381 11931
p 2 2 7180 978 23467 9537
p 2 0 6930 1230 21363 9093
p 2 104 7577 479 70705 11633
p 2 1 7340 819 21843 9563
p 2 4 6802 1354 21430 9033
p 2 40 7917 203 67582 12233
p 2 2 7231 927 22889 9718
p 2 4 6845 1311 19832 9004
p 2 78 7719 363 65438 11574
p 2 3 7313 844 23655 9722
p 2 11 6777 1372 20839 8962
p 2 166 7804 190 65307 11868
p 2 4 7280 876 22518 9563
p 2 8 6871 1281 21367 9115
p 2 173 7700 287 67562 11973
p 2 5 7215 940 22499 9611
p 2 5 6709 1446 21402 8951
p 2 55 7804 301 64332 11579
p 2 4 7158 998 22614 9410
p 2 4 6870 1286 22234 9201
p 2 91 7677 392 70694 11727
p 2 6 7336 818 23898 9696
p 2 0 6801 1359 20521 8852
p 2 66 7722 372 63683 11604
p 2 4 7186 970 22163 9434
p 2 1 6845 1314 22031 9157
p 2 59 7725 376 63776 11596
p 2 3 7237 920 21165 9535
p 2 0 6800 1360 19335 8846
p 2 139 7632 389 64993 11753
p 2 27 7078 1055 22151 9503
p 2 64 6688 1408 20856 9008
p 2 167 7640 353 66277 11836
p 2 2 7215 943 20326 9367
p 2 6 6805 1349 19409 8876
p 2 58 7704 398 62764 11190
p 2 6 7238 916 21399 9473
p 2 4 6813 1343 19493 8900
p 2 30 7897 233 65323 11285
p 2 1 7277 882 19822 9268
p 2 2 6842 1316 19448 8886
p 2 49 7852 259 63639 11594
p 2 6 7388 766 22566 9790
p 2 6 6756 1398 19882 8941
p 2 82 7859 219 66950 11764
p 2 4 7210 946 22577 9555
p 2 1 6978 1181 21077 9002
p 2 170 7625 365 63899 11488
p 2 8 7395 757 22195 9556
p 2 6 6840 1314 18256 8787
p 2 167 7768 225 63600 11746
p 2 0 7279 881 20085 9301
p 2 0 6972 1188 19012 8925
p 2 55 7903 202 66271 11888
p 2 2 7443 715 20843 9515
p 2 2 6852 1306 18429 8698
p 2 74 7916 170 67984 11613
p 2 3 7373 784 20401 9337
p 2 0 7123 1037 19599 9058
p 2 59 7830 271 62326 11454
p 2 1 7497 662 21563 9613
p 2 1 6994 1165 19241 8980
p 2 61 7924 175 64003 11676
p 2 9 7365 786 21135 9527
p 2 5 7016 1139 20772 9188
p 2 133 7855 172 63025 11744
p 2 3 7472 685 22846 9693
p 2 2 7046 1112 21437 9136
p 2 166 7854 140 67049 12154
p 2 4 7440 716 22571 9706
p 2 4 7030 1126 20829 9175
p 2 50 7924 186 64170 11406
p 2 8 7491 661 21420 9568
p 2 55 7079 1026 23058 9513
p 2 70 8008 82 70900 12074
p 2 8 7517 635 22242 9709
p 2 8 7079 1073 19658 9134
p 2 40 8026 94 64229 11490
p 2 1 7482 677 19880 9440
p 2 0 7063 1097 19253 8834
p 2 70 8004 86 65613 11803
p 2 2 7516 642 20927 9420
p 2 4 7241 915 20616 9223
p 2 182 7902 76 68742 12047
p 2 10 7518 632 23090 9734
p 2 9 7100 1051 21060 9159
p 2 180 7932 48 71575 12220
p 2 5 7556 599 23888 9714
p 2 1 7203 956 23563 9361
p 2 33 8070 57 66083 11638
p 2 1 7614 545 26427 9970
p 2 3 7248 909 23694 9368
p 2 79 8005 76 70108 11838
p 2 4 7665 491 25296 9904
p 2 6 7172 982 22865 9375
p 2 33 8080 47 65958 11656
p 2 3 7607 550 24076 9750
p 2 1 7185 974 23508 9365
p 2 39 8037 84 65363 11745
p 2 10 7643 507 25307 9904
p 2 2 7224 934 24231 9469
p 2 99 8013 48 69153 12264
p 2 10 7598 552 27433 10143
p 2 9 7202 949 23625 9409
p 2 139 7956 65 67804 12076
p 2 4 7641 515 26018 9890
p 2 8 7273 879 24385 9433
p 2 36 8052 72 64390 11460
p 2 9 7634 517 27272 9932
p 2 11 7323 826 27656 9642
i 2 8160 0 0 185481 31619
p 2 8 4442 3710 13502 6468
p 2 23 7864 273 57250 11192
p 2 3 5443 2714 17221 7542
p 2 11 7928 221 54702 10953
p 2 1 5233 2926 17994 7513
p 2 7 7927 226 53797 10725
p 2 6 5527 2627 18958 7843
p 2 4 7711 445 58175 11058
p 2 5 5476 2679 19603 7838
p 2 2 7640 518 52114 10674
p 2 3 5419 2738 18898 7791
p 2 4 7697 459 57059 10962
p 2 5 5389 2766 18725 7787
p 2 12 7728 420 65782 11405
p 2 4 5213 2943 18359 7537
p 2 7 7744 409 63184 11119
p 2 5 5549 2606 18868 7799
p 2 5 7642 513 53091 10828
p 2 9 5346 2805 18235 7633
p 2 3 7504 653 62626 10810
p 2 5 5376 2779 19428 7813
p 2 1 7512 647 59478 10873
p 2 8 5208 2944 18934 7617
p 2 5 7782 373 60067 11085
p 2 8 5485 2667 19274 7893
p 2 30 7708 422 62309 11590
p 2 7 5441 2712 18782 7833
p 2 11 7802 347 55766 11162
p 2 8 5307 2845 18088 7571
p 2 9 7659 492 55290 10669
p 2 5 5389 2766 19158 7705
p 2 1 7698 461 57437 11065
p 2 3 5431 2726 18040 7621
p 2 9 7565 586 51127 10646
p 2 5 5244 2911 18180 7544
p 2 6 7705 449 57128 10958
p 2 8 5216 2936 17653 7463
p 2 14 7839 307 67142 11371
p 2 2 6194 1964 25910 8819
p 2 3 7882 275 61141 11133
p 2 5 5658 2497 18810 7924
p 2 3 7574 583 53347 10863
p 2 2 5265 2893 18089 7572
p 2 1 7612 547 60707 10962
p 2 2 5266 2892 17671 7552
p 2 1 7501 658 58176 10744
p 2 0 5350 2810 17852 7568
i 2 8160 0 0 158463 30982
p 2 0 6849 1311 21963 8798
p 2 0 6644 1516 22367 8156
p 2 12 7511 637 58419 10094
p 2 0 7102 1058 25859 8849
p 2 0 6843 1317 24792 8614
p 2 23 7881 256 61318 10629
p 2 0 7232 928 25923 8982
p 2 0 6879 1281 24119 8509
p 2 5 7718 437 55005 10125
p 2 0 7292 868 26105 9020
p 2 0 6688 1472 25356 8478
p 2 7 7942 211 54007 10351
p 2 0 7028 1132 26339 8817
p 2 0 6859 1301 24086 8536
p 2 2 7688 470 53568 10153
p 2 0 7237 923 25118 8980
p 2 0 6688 1472 24823 8469
p 2 5 7882 273 57292 10423
p 2 0 7096 1064 26502 8901
p 2 0 6762 1398 24037 8461
p 2 27 7637 496 61079 10500
